User_ID,Signup_Date,City,Account_Type,KYC_Status,Trade_ID,Trade_Date,Segment,Buy_Sell,Quantity,Price,Brokerage_Fee,Trade_Value,Revenue,Cost,Profit,Leverage_Used,Margin_Call_Flag,Holding_Time_Hours
U100167,2024-01-15,Hyderabad,Basic,Pending,T700167,2024-08-25,Equity,Sell,73.48,92.67,43.5,6809.39,43.5,20.02,23.48,3.78,No,46
U100168,2024-02-16,Chennai,Basic,Pending,T700168,2024-10-15,Equity,Buy,42.66,1125.15,43.33,47998.9,43.33,18.12,25.21,3.37,No,43
U100169,2024-03-28,Hyderabad,Premium,Pending,T700169,2024-08-20,Equity,Sell,292.05,3785.49,33.39,1105552.35,33.39,13.82,19.57,1.74,No,77
U100170,2024-02-21,Hyderabad,Basic,Pending,T700170,2024-10-13,Equity,Sell,319.1,1653.22,8.96,527542.5,8.96,5.03,3.93,7.8,Yes,33
U100171,2024-05-10,Bengaluru,Premium,Verified,T700171,2024-10-24,Equity,Buy,423.42,1066.19,13.34,451446.17,13.34,4.26,9.08,7.77,Yes,30
U100172,2024-04-21,Delhi,Basic,Verified,T700172,2024-06-24,Equity,Sell,447.74,1865.27,35.27,835155.99,35.27,13.37,21.9,6.32,Yes,118
U100173,2024-03-09,Chennai,Basic,Verified,T700173,2024-07-23,F&O,Buy,170.09,3041.77,32.75,517374.66,32.75,10.74,22.01,4.75,No,117
U100174,2024-05-07,Hyderabad,Basic,Pending,T700174,2024-08-01,F&O,Sell,331.09,3173.26,18.11,1050634.65,18.11,9.04,9.07,2.84,No,61
U100175,2024-05-18,Mumbai,Basic,Pending,T700175,2024-09-19,F&O,Buy,102.16,4288.33,48.12,438095.79,48.12,22.3,25.82,1.65,No,18
U100176,2024-05-24,Hyderabad,Basic,Verified,T700176,2024-08-08,F&O,Buy,154.01,2181.93,31.82,336039.04,31.82,14.41,17.41,1.88,No,52
U100177,2024-02-29,Bengaluru,Basic,Pending,T700177,2024-06-14,Equity,Sell,370.75,4513.65,19.74,1673435.74,19.74,11.02,8.72,6.69,Yes,98
U100178,2024-01-24,Kolkata,Basic,Verified,T700178,2024-06-01,Equity,Sell,450.06,4682.9,42.23,2107585.97,42.23,16.01,26.22,5.85,Yes,29
U100179,2024-04-22,Bengaluru,Basic,Verified,T700179,2024-06-04,Crypto,Sell,242.9,1644.51,38.09,399451.48,38.09,17.67,20.42,1.7,No,49
U100180,2024-01-09,Hyderabad,Basic,Verified,T700180,2024-06-15,Crypto,Sell,443.52,305.33,44.02,135419.96,44.02,13.94,30.08,6.51,No,40
U100181,2024-01-09,Delhi,Premium,Verified,T700181,2024-08-12,Crypto,Buy,355.45,404.03,38.13,143612.46,38.13,16.67,21.46,6.82,Yes,71
U100182,2024-04-16,Delhi,Basic,Verified,T700182,2024-06-03,F&O,Sell,382.38,3729.3,9.95,1426009.73,9.95,4.09,5.86,2.45,No,89
U100183,2024-02-09,Delhi,Basic,Verified,T700183,2024-10-10,Equity,Buy,396.92,4234.93,39.02,1680928.42,39.02,17.94,21.08,1.46,No,30
U100184,2024-01-25,Mumbai,Premium,Verified,T700184,2024-08-01,Equity,Buy,196.89,4733.55,36.59,931988.66,36.59,11.26,25.33,3.38,No,46
U100185,2024-05-19,Delhi,Premium,Verified,T700185,2024-07-17,F&O,Buy,196.73,3034.54,49.33,596985.05,49.33,24.33,25.0,2.93,No,32
U100186,2024-01-12,Pune,Premium,Pending,T700186,2024-09-21,Crypto,Buy,316.06,2072.56,22.83,655053.31,22.83,12.87,9.96,2.76,No,54
U100187,2024-01-08,Pune,Basic,Verified,T700187,2024-06-24,F&O,Buy,257.87,1571.7,11.93,405294.28,11.93,3.69,8.24,3.75,No,68
U100188,2024-01-06,Pune,Premium,Pending,T700188,2024-09-04,Crypto,Sell,286.89,355.82,23.75,102081.2,23.75,12.59,11.16,7.27,Yes,43
U100189,2024-05-14,Pune,Premium,Verified,T700189,2024-06-27,Equity,Buy,189.37,328.69,35.98,62244.03,35.98,11.55,24.43,5.21,No,1
U100190,2024-02-10,Bengaluru,Basic,Pending,T700190,2024-09-20,Crypto,Sell,111.49,2909.78,19.01,324411.37,19.01,8.36,10.65,5.05,No,98
U100191,2024-03-31,Pune,Basic,Pending,T700191,2024-08-19,Crypto,Buy,215.11,4201.76,23.44,903840.59,23.44,12.37,11.07,2.26,No,32
U100192,2024-04-26,Bengaluru,Basic,Verified,T700192,2024-09-14,Crypto,Sell,238.24,2693.48,29.49,641694.68,29.49,14.26,15.23,4.18,No,15
U100193,2024-01-13,Hyderabad,Premium,Verified,T700193,2024-08-29,Crypto,Sell,443.01,3798.74,10.04,1682879.81,10.04,5.23,4.81,7.55,Yes,92
U100194,2024-05-24,Delhi,Premium,Pending,T700194,2024-10-12,Equity,Buy,51.3,4449.87,30.58,228278.33,30.58,16.06,14.52,2.24,No,6
U100195,2024-05-24,Kolkata,Premium,Verified,T700195,2024-09-09,Crypto,Sell,145.77,1623.07,44.68,236594.91,44.68,18.25,26.43,6.38,No,84
U100196,2024-03-17,Pune,Premium,Pending,T700196,2024-08-01,Crypto,Buy,327.43,624.06,21.74,204335.97,21.74,7.21,14.53,1.34,No,24
U100197,2024-02-14,Pune,Basic,Pending,T700197,2024-08-02,Crypto,Sell,329.93,2026.96,18.3,668754.91,18.3,9.95,8.35,6.41,Yes,63
U100198,2024-03-25,Hyderabad,Basic,Pending,T700198,2024-07-30,F&O,Buy,307.69,4802.67,33.71,1477733.53,33.71,18.26,15.45,3.14,No,79
U100199,2024-03-13,Mumbai,Premium,Pending,T700199,2024-08-24,Equity,Sell,379.12,3662.58,19.09,1388557.33,19.09,6.27,12.82,2.72,No,57
U100200,2024-02-13,Mumbai,Premium,Pending,T700200,2024-08-02,F&O,Sell,341.02,2323.89,49.05,792492.97,49.05,22.93,26.12,6.12,No,21
U100201,2024-04-15,Mumbai,Premium,Pending,T700201,2024-06-03,Equity,Sell,136.71,375.98,46.7,51400.23,46.7,14.44,32.26,2.24,No,19
U100202,2024-04-17,Chennai,Premium,Verified,T700202,2024-10-27,F&O,Sell,364.61,3594.69,40.62,1310659.92,40.62,16.31,24.31,4.94,No,96
U100203,2024-01-30,Bengaluru,Premium,Pending,T700203,2024-08-16,Equity,Sell,328.73,4822.15,23.61,1585185.37,23.61,12.55,11.06,6.49,Yes,76
U100204,2024-01-16,Bengaluru,Basic,Pending,T700204,2024-10-10,F&O,Sell,133.54,2049.19,48.95,273648.83,48.95,26.45,22.5,1.75,No,65
U100205,2024-05-09,Hyderabad,Premium,Pending,T700205,2024-06-30,Equity,Buy,398.66,2423.03,30.53,965965.14,30.53,13.97,16.56,6.15,No,21
U100206,2024-04-09,Chennai,Basic,Pending,T700206,2024-08-17,Crypto,Sell,453.32,2505.84,41.07,1135947.39,41.07,14.4,26.67,7.22,No,62
U100207,2024-05-06,Chennai,Basic,Verified,T700207,2024-09-07,Equity,Sell,75.65,2639.34,43.46,199666.07,43.46,22.06,21.4,3.33,No,1
U100208,2024-02-13,Mumbai,Premium,Verified,T700208,2024-10-13,Equity,Sell,131.6,4505.9,19.35,592976.44,19.35,9.63,9.72,4.55,No,51
U100209,2024-02-03,Pune,Basic,Verified,T700209,2024-07-24,F&O,Sell,110.64,172.04,15.72,19034.51,15.72,6.6,9.12,3.81,No,65
U100210,2024-04-10,Hyderabad,Premium,Verified,T700210,2024-06-03,Crypto,Buy,189.92,799.61,22.77,151861.93,22.77,9.51,13.26,4.65,No,42
U100211,2024-01-27,Pune,Basic,Pending,T700211,2024-09-30,Crypto,Sell,89.34,1927.82,9.8,172231.44,9.8,4.75,5.05,4.17,No,21
U100212,2024-02-09,Chennai,Basic,Verified,T700212,2024-09-22,Crypto,Sell,112.18,3099.1,46.35,347657.04,46.35,17.28,29.07,6.54,Yes,58
U100213,2024-01-19,Bengaluru,Basic,Verified,T700213,2024-08-27,F&O,Sell,22.23,976.49,20.42,21707.37,20.42,8.68,11.74,2.33,No,22
U100214,2024-02-07,Hyderabad,Basic,Pending,T700214,2024-07-26,Crypto,Sell,213.26,401.98,49.24,85726.25,49.24,27.08,22.16,5.38,No,98
U100215,2024-02-11,Pune,Basic,Verified,T700215,2024-09-16,Crypto,Buy,16.98,1308.28,31.13,22214.59,31.13,10.46,20.67,6.91,No,55
U100216,2024-03-26,Chennai,Basic,Verified,T700216,2024-07-30,Equity,Buy,195.66,4280.59,36.14,837540.24,36.14,16.5,19.64,6.07,Yes,75
U100217,2024-04-26,Kolkata,Premium,Verified,T700217,2024-10-16,F&O,Buy,130.69,623.12,19.48,81435.55,19.48,10.0,9.48,1.86,No,97
U100218,2024-01-14,Kolkata,Premium,Verified,T700218,2024-06-25,F&O,Buy,187.61,4654.29,28.76,873191.35,28.76,12.99,15.77,6.37,Yes,96
U100219,2024-02-11,Kolkata,Premium,Pending,T700219,2024-07-25,F&O,Sell,201.01,574.49,21.0,115478.23,21.0,12.39,8.61,4.61,No,5
U100220,2024-05-29,Mumbai,Premium,Verified,T700220,2024-09-14,Equity,Buy,171.52,4039.64,8.32,692879.05,8.32,4.2,4.12,6.69,No,90
U100221,2024-04-28,Pune,Basic,Verified,T700221,2024-09-21,Equity,Sell,194.07,1458.87,9.0,283122.9,9.0,3.35,5.65,7.33,No,27
U100222,2024-01-28,Bengaluru,Basic,Pending,T700222,2024-08-31,Equity,Buy,217.63,4686.14,42.88,1019844.65,42.88,20.51,22.37,1.46,No,45
U100223,2024-03-14,Bengaluru,Premium,Pending,T700223,2024-06-12,Equity,Sell,222.66,4291.58,10.5,955563.2,10.5,4.17,6.33,3.57,No,93
U100224,2024-01-17,Delhi,Premium,Verified,T700224,2024-08-05,Equity,Buy,95.93,2112.69,20.65,202670.35,20.65,9.21,11.44,2.17,No,3
U100225,2024-01-04,Bengaluru,Premium,Pending,T700225,2024-10-23,Crypto,Buy,19.74,2362.59,16.92,46637.53,16.92,10.07,6.85,4.06,No,118
U100226,2024-02-17,Delhi,Premium,Verified,T700226,2024-07-10,F&O,Sell,357.38,1046.13,26.33,373865.94,26.33,13.86,12.47,4.78,No,102
U100227,2024-03-01,Bengaluru,Basic,Verified,T700227,2024-07-07,Crypto,Buy,323.78,620.46,28.24,200892.54,28.24,15.26,12.98,4.61,No,25
U100228,2024-03-07,Hyderabad,Premium,Pending,T700228,2024-07-30,Crypto,Buy,475.86,3674.07,19.84,1748342.95,19.84,7.91,11.93,3.48,No,56
U100229,2024-01-18,Kolkata,Basic,Verified,T700229,2024-10-23,Equity,Sell,171.36,3419.24,20.05,585920.97,20.05,8.97,11.08,5.12,No,109
U100230,2024-05-11,Bengaluru,Basic,Verified,T700230,2024-08-16,Equity,Buy,59.12,1502.9,46.37,88851.45,46.37,23.59,22.78,1.23,No,88
U100231,2024-04-09,Hyderabad,Premium,Pending,T700231,2024-07-25,F&O,Sell,94.76,97.64,24.29,9252.37,24.29,8.23,16.06,5.35,No,75
U100232,2024-03-26,Bengaluru,Premium,Pending,T700232,2024-09-30,Crypto,Sell,497.83,2703.3,46.57,1345783.84,46.57,19.67,26.9,3.84,No,80
U100233,2024-04-20,Chennai,Basic,Verified,T700233,2024-06-06,Equity,Buy,295.65,3748.62,11.88,1108279.5,11.88,6.95,4.93,1.05,No,14
U100234,2024-03-12,Mumbai,Premium,Pending,T700234,2024-09-13,F&O,Buy,406.83,4095.92,5.59,1666343.13,5.59,3.25,2.34,3.23,No,61
U100235,2024-03-22,Chennai,Basic,Verified,T700235,2024-06-19,Equity,Sell,388.72,840.95,5.36,326894.08,5.36,1.64,3.72,1.16,No,96
U100236,2024-05-29,Chennai,Basic,Verified,T700236,2024-07-30,Equity,Sell,181.97,456.43,9.01,83056.57,9.01,3.03,5.98,7.69,Yes,113
U100237,2024-04-23,Bengaluru,Premium,Verified,T700237,2024-06-08,F&O,Buy,136.51,1412.43,19.59,192810.82,19.59,7.89,11.7,1.26,No,94
U100238,2024-02-15,Hyderabad,Basic,Pending,T700238,2024-07-03,Equity,Buy,462.68,535.15,33.5,247603.2,33.5,12.36,21.14,4.65,No,3
U100239,2024-05-12,Mumbai,Premium,Pending,T700239,2024-09-10,Equity,Sell,186.07,4037.36,40.79,751231.58,40.79,14.24,26.55,3.78,No,112
U100240,2024-04-29,Pune,Premium,Verified,T700240,2024-08-07,F&O,Sell,282.99,236.29,10.79,66867.71,10.79,4.72,6.07,4.01,No,49
U100241,2024-05-15,Chennai,Basic,Pending,T700241,2024-09-05,F&O,Buy,243.14,61.56,15.02,14967.7,15.02,5.42,9.6,7.89,Yes,31
U100242,2024-04-24,Kolkata,Premium,Pending,T700242,2024-10-02,Equity,Buy,441.58,1280.94,15.98,565637.49,15.98,9.46,6.52,2.49,No,85
U100243,2024-04-22,Hyderabad,Basic,Pending,T700243,2024-10-08,Equity,Sell,209.01,119.7,39.04,25018.5,39.04,13.14,25.9,1.25,No,61
U100244,2024-05-12,Delhi,Premium,Verified,T700244,2024-09-01,Equity,Sell,332.33,3939.49,47.02,1309210.71,47.02,20.55,26.47,7.56,No,97
U100245,2024-03-06,Mumbai,Premium,Verified,T700245,2024-06-08,F&O,Sell,61.93,978.36,49.77,60589.83,49.77,26.66,23.11,2.93,No,63
U100246,2024-03-19,Bengaluru,Premium,Verified,T700246,2024-06-27,F&O,Sell,243.31,3735.65,46.33,908921.0,46.33,18.55,27.78,6.34,No,84
U100247,2024-02-08,Mumbai,Basic,Pending,T700247,2024-10-26,Equity,Buy,382.88,699.13,25.89,267682.89,25.89,10.62,15.27,7.0,Yes,48
U100248,2024-04-09,Chennai,Premium,Verified,T700248,2024-06-25,Equity,Buy,126.32,4367.11,45.42,551653.34,45.42,23.3,22.12,4.03,No,76
U100249,2024-01-27,Hyderabad,Premium,Verified,T700249,2024-10-22,Equity,Buy,27.99,1472.17,39.72,41206.04,39.72,17.42,22.3,1.62,No,23
U100250,2024-03-03,Hyderabad,Premium,Verified,T700250,2024-08-19,Crypto,Buy,137.95,3519.89,41.43,485568.83,41.43,22.35,19.08,4.04,No,89
U100251,2024-05-27,Kolkata,Basic,Verified,T700251,2024-06-11,Crypto,Buy,306.73,393.92,45.48,120827.08,45.48,17.61,27.87,4.2,No,90
U100252,2024-01-02,Hyderabad,Basic,Verified,T700252,2024-06-27,F&O,Buy,273.19,1234.02,37.28,337121.92,37.28,14.41,22.87,7.09,Yes,5
U100253,2024-01-25,Kolkata,Basic,Verified,T700253,2024-06-15,Equity,Buy,36.52,590.98,11.85,21582.59,11.85,5.83,6.02,4.74,No,56
U100254,2024-01-26,Mumbai,Premium,Verified,T700254,2024-07-12,F&O,Buy,483.55,3639.04,43.27,1759657.79,43.27,20.64,22.63,5.07,No,96
U100255,2024-05-18,Delhi,Premium,Verified,T700255,2024-08-29,F&O,Buy,270.37,2765.21,8.4,747629.83,8.4,3.28,5.12,1.39,No,9
U100256,2024-04-22,Mumbai,Premium,Pending,T700256,2024-07-21,Equity,Buy,310.66,4195.63,49.47,1303414.42,49.47,24.53,24.94,2.78,No,73
U100257,2024-05-13,Hyderabad,Basic,Pending,T700257,2024-08-22,Equity,Sell,150.81,3111.77,45.36,469286.03,45.36,14.2,31.16,1.84,No,18
U100258,2024-04-02,Bengaluru,Basic,Pending,T700258,2024-06-11,F&O,Sell,243.86,137.04,41.28,33418.57,41.28,19.63,21.65,6.33,Yes,118
U100259,2024-01-23,Delhi,Basic,Pending,T700259,2024-07-18,F&O,Buy,115.36,1358.85,46.33,156756.94,46.33,20.4,25.93,5.38,No,108
U100260,2024-04-11,Bengaluru,Premium,Pending,T700260,2024-07-01,Equity,Sell,57.19,163.62,45.12,9357.43,45.12,23.23,21.89,7.08,No,102
U100261,2024-01-14,Delhi,Premium,Verified,T700261,2024-07-03,F&O,Sell,494.03,4521.77,46.79,2233890.03,46.79,22.34,24.45,3.42,No,14
U100262,2024-05-08,Pune,Premium,Pending,T700262,2024-06-06,Equity,Buy,478.4,826.24,9.32,395273.22,9.32,4.92,4.4,7.18,Yes,8
U100263,2024-04-01,Bengaluru,Basic,Verified,T700263,2024-06-28,F&O,Buy,152.12,3603.11,39.51,548105.09,39.51,20.92,18.59,1.08,No,38
U100264,2024-03-12,Chennai,Basic,Verified,T700264,2024-08-13,Crypto,Buy,372.67,3482.22,47.43,1297718.93,47.43,18.82,28.61,3.4,No,16
U100265,2024-03-19,Mumbai,Basic,Verified,T700265,2024-08-23,Crypto,Sell,325.93,2710.21,38.59,883338.75,38.59,22.08,16.51,7.34,Yes,114
U100266,2024-04-26,Delhi,Premium,Verified,T700266,2024-06-23,F&O,Sell,485.01,3542.65,17.35,1718220.68,17.35,7.71,9.64,5.09,No,32
U100267,2024-02-02,Pune,Basic,Pending,T700267,2024-07-14,Crypto,Sell,253.94,2973.28,33.69,755034.72,33.69,16.33,17.36,2.49,No,80
U100268,2024-01-27,Chennai,Premium,Pending,T700268,2024-10-05,F&O,Sell,448.38,2675.4,15.66,1199595.85,15.66,7.74,7.92,3.84,No,111
U100269,2024-03-24,Bengaluru,Basic,Verified,T700269,2024-08-30,Equity,Sell,24.51,1388.15,34.01,34023.56,34.01,16.09,17.92,2.32,No,17
U100270,2024-01-20,Bengaluru,Basic,Verified,T700270,2024-06-12,Equity,Sell,149.59,1023.88,44.33,153162.21,44.33,25.37,18.96,2.35,No,59
U100271,2024-02-16,Mumbai,Basic,Pending,T700271,2024-06-12,Equity,Sell,173.39,3861.52,44.29,669548.95,44.29,23.98,20.31,7.97,Yes,87
U100272,2024-04-29,Hyderabad,Basic,Verified,T700272,2024-09-09,Crypto,Sell,180.24,3919.06,27.26,706371.37,27.26,13.24,14.02,4.56,No,74
U100273,2024-01-02,Pune,Basic,Pending,T700273,2024-09-01,Equity,Sell,183.27,2675.46,18.17,490331.55,18.17,7.69,10.48,7.76,Yes,30
U100274,2024-04-01,Chennai,Basic,Verified,T700274,2024-10-06,Equity,Buy,11.62,867.37,41.02,10078.84,41.02,24.23,16.79,5.26,No,4
U100275,2024-04-03,Kolkata,Premium,Verified,T700275,2024-09-26,Crypto,Sell,61.64,2137.53,17.71,131757.35,17.71,9.25,8.46,4.97,No,94
U100276,2024-01-26,Mumbai,Basic,Verified,T700276,2024-06-02,Equity,Buy,212.0,996.9,22.95,211342.8,22.95,12.39,10.56,6.7,No,14
U100277,2024-04-19,Bengaluru,Premium,Pending,T700277,2024-08-08,Equity,Buy,479.41,3792.15,40.03,1817994.63,40.03,18.72,21.31,3.93,No,82
U100278,2024-05-03,Mumbai,Basic,Pending,T700278,2024-09-11,Equity,Buy,234.74,2245.13,32.92,527021.82,32.92,13.28,19.64,2.47,No,57
U100279,2024-02-24,Chennai,Premium,Pending,T700279,2024-09-21,F&O,Buy,187.86,2974.94,33.1,558872.23,33.1,10.85,22.25,5.3,No,16
U100280,2024-03-11,Chennai,Basic,Pending,T700280,2024-08-19,Crypto,Buy,84.55,366.53,39.3,30990.11,39.3,18.26,21.04,1.48,No,70
U100281,2024-01-01,Kolkata,Basic,Verified,T700281,2024-10-03,Equity,Sell,474.26,1852.71,30.13,878666.24,30.13,12.96,17.17,5.97,Yes,103
U100282,2024-01-25,Bengaluru,Premium,Verified,T700282,2024-09-05,Crypto,Buy,349.06,70.42,42.73,24580.81,42.73,19.57,23.16,5.39,No,76
U100283,2024-01-31,Hyderabad,Premium,Verified,T700283,2024-08-17,F&O,Buy,76.46,3342.33,47.99,255554.55,47.99,22.01,25.98,7.24,Yes,95
U100284,2024-01-01,Delhi,Basic,Pending,T700284,2024-06-30,F&O,Buy,226.66,2643.17,44.86,599100.91,44.86,14.14,30.72,2.51,No,110
U100285,2024-05-17,Delhi,Basic,Verified,T700285,2024-06-28,Equity,Sell,14.06,4424.18,47.0,62203.97,47.0,17.54,29.46,7.27,Yes,62
U100286,2024-01-25,Mumbai,Premium,Pending,T700286,2024-07-12,Equity,Buy,446.6,4803.7,12.82,2145332.42,12.82,7.12,5.7,2.48,No,38
U100287,2024-02-02,Delhi,Premium,Pending,T700287,2024-09-02,F&O,Buy,410.95,3930.99,13.83,1615440.34,13.83,5.0,8.83,2.48,No,3
U100288,2024-04-12,Chennai,Premium,Pending,T700288,2024-07-06,F&O,Sell,472.52,1172.08,23.87,553831.24,23.87,13.86,10.01,7.47,Yes,6
U100289,2024-04-13,Mumbai,Premium,Verified,T700289,2024-07-03,Crypto,Sell,85.45,3801.44,18.51,324833.05,18.51,9.77,8.74,6.49,Yes,84
U100290,2024-02-05,Pune,Basic,Pending,T700290,2024-09-26,F&O,Sell,80.64,4356.31,47.07,351292.84,47.07,19.47,27.6,4.17,No,111
U100291,2024-05-05,Kolkata,Basic,Verified,T700291,2024-05-31,F&O,Sell,87.02,3550.91,49.37,309000.19,49.37,26.29,23.08,1.63,No,60
U100292,2024-01-19,Mumbai,Basic,Verified,T700292,2024-06-14,Equity,Sell,54.8,1835.82,18.42,100602.94,18.42,5.78,12.64,6.41,No,19
U100293,2024-04-17,Pune,Premium,Pending,T700293,2024-08-04,Equity,Buy,202.99,375.33,15.89,76188.24,15.89,6.07,9.82,7.79,No,65
U100294,2024-02-28,Chennai,Premium,Verified,T700294,2024-07-19,F&O,Buy,84.04,2979.41,46.82,250389.62,46.82,21.64,25.18,4.88,No,21
U100295,2024-03-15,Delhi,Basic,Pending,T700295,2024-09-08,Equity,Buy,391.52,4807.57,9.26,1882259.81,9.26,4.57,4.69,6.9,Yes,83
U100296,2024-05-09,Bengaluru,Premium,Pending,T700296,2024-08-12,Equity,Buy,277.56,3925.28,8.54,1089500.72,8.54,4.96,3.58,3.46,No,35
U100297,2024-03-01,Hyderabad,Premium,Verified,T700297,2024-07-23,Equity,Sell,386.68,4224.74,24.0,1633622.46,24.0,8.07,15.93,3.5,No,80
U100298,2024-05-11,Chennai,Premium,Verified,T700298,2024-07-28,F&O,Sell,302.68,4303.74,32.23,1302656.02,32.23,18.02,14.21,1.9,No,25
U100299,2024-05-23,Bengaluru,Premium,Verified,T700299,2024-06-05,Crypto,Sell,83.92,3350.01,6.97,281132.84,6.97,2.94,4.03,7.31,Yes,41
U100300,2024-02-17,Pune,Basic,Verified,T700300,2024-09-23,Equity,Sell,390.97,658.69,41.88,257528.03,41.88,22.23,19.65,1.93,No,30
U100301,2024-02-25,Bengaluru,Premium,Pending,T700301,2024-06-16,Crypto,Sell,490.51,3257.66,8.3,1597914.81,8.3,3.27,5.03,5.28,No,81
U100302,2024-01-12,Chennai,Basic,Pending,T700302,2024-10-08,Equity,Buy,269.33,4130.09,32.15,1112357.14,32.15,18.43,13.72,2.34,No,77
U100303,2024-04-07,Kolkata,Basic,Verified,T700303,2024-06-21,Crypto,Buy,131.32,1440.25,48.11,189133.63,48.11,19.12,28.99,5.58,Yes,104
U100304,2024-01-15,Bengaluru,Basic,Pending,T700304,2024-07-07,F&O,Buy,374.27,3382.58,23.03,1265998.22,23.03,7.38,15.65,7.31,Yes,13
U100305,2024-01-23,Kolkata,Premium,Pending,T700305,2024-07-04,Crypto,Sell,241.46,1750.95,46.35,422784.39,46.35,13.91,32.44,1.54,No,102
U100306,2024-01-31,Hyderabad,Premium,Verified,T700306,2024-05-31,F&O,Sell,396.96,2123.88,31.23,843095.4,31.23,10.85,20.38,1.1,No,3
U100307,2024-03-20,Delhi,Premium,Pending,T700307,2024-10-26,Equity,Buy,309.25,1834.69,10.41,567377.88,10.41,5.85,4.56,3.99,No,31
U100308,2024-04-18,Mumbai,Basic,Verified,T700308,2024-07-23,Equity,Buy,409.0,1122.38,5.46,459053.42,5.46,1.8,3.66,4.37,No,18
U100309,2024-04-04,Bengaluru,Basic,Verified,T700309,2024-09-13,Crypto,Sell,455.66,1705.98,46.88,777346.85,46.88,16.07,30.81,1.51,No,31
U100310,2024-04-06,Bengaluru,Premium,Verified,T700310,2024-10-10,Equity,Buy,285.7,2067.29,29.81,590624.75,29.81,12.76,17.05,4.13,No,37
U100311,2024-01-21,Kolkata,Basic,Verified,T700311,2024-09-20,Equity,Buy,324.7,2766.06,25.23,898139.68,25.23,11.23,14.0,1.02,No,115
U100312,2024-03-30,Mumbai,Basic,Verified,T700312,2024-07-12,F&O,Buy,145.02,3448.48,12.99,500098.57,12.99,4.3,8.69,7.68,No,106
U100313,2024-01-05,Mumbai,Premium,Pending,T700313,2024-06-07,Crypto,Sell,380.69,3298.64,37.6,1255759.26,37.6,21.2,16.4,5.85,Yes,48
U100314,2024-05-14,Hyderabad,Premium,Pending,T700314,2024-09-07,F&O,Buy,174.8,1388.47,28.07,242704.56,28.07,8.43,19.64,2.43,No,84
U100315,2024-02-27,Bengaluru,Basic,Verified,T700315,2024-06-01,F&O,Buy,179.96,1998.57,32.43,359662.66,32.43,11.33,21.1,3.56,No,49
U100316,2024-04-09,Delhi,Premium,Verified,T700316,2024-08-06,F&O,Buy,486.44,4301.47,42.51,2092407.07,42.51,24.05,18.46,3.1,No,28
U100317,2024-01-05,Chennai,Basic,Verified,T700317,2024-06-09,Crypto,Sell,35.99,854.12,35.11,30739.78,35.11,15.17,19.94,4.58,No,96
U100318,2024-05-04,Delhi,Premium,Pending,T700318,2024-06-20,F&O,Buy,363.37,880.9,28.51,320092.63,28.51,16.58,11.93,6.97,Yes,103
U100319,2024-05-26,Chennai,Basic,Pending,T700319,2024-07-24,Equity,Buy,252.26,411.02,43.53,103683.91,43.53,14.91,28.62,1.44,No,76
U100320,2024-02-06,Pune,Basic,Verified,T700320,2024-06-07,Crypto,Sell,384.56,1012.63,6.12,389416.99,6.12,1.89,4.23,7.26,No,95
U100321,2024-03-05,Bengaluru,Basic,Pending,T700321,2024-08-28,Crypto,Buy,107.5,4299.79,21.95,462227.42,21.95,7.27,14.68,1.37,No,81
U100322,2024-05-27,Pune,Premium,Verified,T700322,2024-06-13,Crypto,Sell,470.76,130.19,44.08,61288.24,44.08,21.79,22.29,3.82,No,26
U100323,2024-02-25,Hyderabad,Premium,Pending,T700323,2024-09-25,Equity,Buy,194.19,382.73,49.14,74322.34,49.14,18.45,30.69,6.75,No,102
U100324,2024-05-07,Kolkata,Basic,Pending,T700324,2024-09-08,F&O,Sell,100.19,329.49,12.8,33011.6,12.8,4.05,8.75,5.73,Yes,12
U100325,2024-05-06,Mumbai,Premium,Pending,T700325,2024-09-26,Equity,Sell,201.1,1444.89,24.27,290567.38,24.27,12.65,11.62,7.62,Yes,114
U100326,2024-02-09,Bengaluru,Premium,Verified,T700326,2024-06-11,Crypto,Buy,115.91,1430.77,9.91,165840.55,9.91,4.82,5.09,6.3,Yes,62
U100327,2024-03-10,Pune,Premium,Pending,T700327,2024-06-13,F&O,Sell,257.99,3942.81,49.65,1017205.55,49.65,19.27,30.38,2.71,No,111
U100328,2024-03-13,Pune,Premium,Pending,T700328,2024-09-15,Equity,Buy,85.72,3643.61,35.76,312330.25,35.76,11.03,24.73,3.45,No,25
U100329,2024-05-27,Chennai,Premium,Verified,T700329,2024-08-03,Crypto,Buy,12.4,3946.02,5.54,48930.65,5.54,2.38,3.16,7.22,No,78
U100330,2024-05-01,Hyderabad,Premium,Pending,T700330,2024-07-19,F&O,Buy,414.31,4857.05,16.11,2012324.39,16.11,4.9,11.21,2.65,No,75
U100331,2024-04-09,Chennai,Basic,Pending,T700331,2024-10-02,F&O,Sell,184.59,3133.59,23.24,578429.38,23.24,9.42,13.82,5.57,No,60
U100332,2024-05-06,Kolkata,Premium,Pending,T700332,2024-09-05,Equity,Buy,491.17,127.12,7.57,62437.53,7.57,3.47,4.1,4.25,No,105
U100333,2024-01-30,Pune,Premium,Verified,T700333,2024-10-03,F&O,Buy,410.55,3219.73,35.9,1321860.15,35.9,17.5,18.4,2.13,No,10
U100334,2024-02-21,Hyderabad,Basic,Verified,T700334,2024-07-04,Equity,Sell,357.67,2378.69,48.08,850786.05,48.08,14.91,33.17,4.66,No,95
